ArticleId,SiteId,Date,Quantity,Price,CostPrice
167108,5,16/06/2019,3,26.9,18.58
200838,7,7/01/2019,4,95,81.29
174022,4,7/02/2019,-4,239,194.49
172551,8,23/02/2019,6,96.9,82.13
171979,4,3/05/2019,2,50.4,28.93
200838,5,28/04/2019,8,95,84.97
172671,7,11/05/2019,1,19.9,11
170936,7,7/01/2019,3,39,28.05
172671,5,20/05/2019,8,19.9,20.55
170295,4,3/10/2018,19,24.5,16.13
172671,6,22/08/2018,1,20.9,10.05
172551,5,25/08/2018,10,90.5,82.14
176139,7,30/11/2018,1,199,147.4
176139,6,13/09/2018,2,214,152.67
172551,7,22/12/2018,14,90.5,82.87
200838,5,6/02/2019,-1,95,81.19
194516,5,7/05/2019,10,43.8,27.44
174022,8,25/10/2018,12,229,191.9
174022,8,9/09/2018,7,239,191.18
171979,8,12/10/2018,2,50.5,28.11
199219,7,20/10/2018,9,89,78.14
167108,6,24/09/2018,3,38.9,23.55
170295,4,11/12/2018,5,24.5,15.53
172551,4,15/01/2019,1,90.5,82.51
199219,8,15/04/2019,8,89,77.33
199219,6,2/09/2018,33,87.9,77.4
172551,5,13/10/2018,5,98.9,82.42
172551,8,5/07/2019,11,86.7,80.13
200838,8,10/01/2019,8,95,81.7
174022,6,20/06/2019,8,239,200.08
169281,7,15/07/2019,2,21.9,16.09
200838,7,14/05/2019,3,95,152.39
200838,4,31/03/2019,17,95,80.45
171979,5,18/03/2019,17,48.6,28.42
165811,6,30/07/2019,3,21.9,15.84
171979,4,21/12/2018,8,43.5,28.16
169281,7,7/08/2018,1,34.7,18.46
165811,6,29/11/2018,56,21.9,15.65
174022,7,28/04/2019,5,239,202.8
172551,4,10/12/2018,5,86.7,84.26
200838,4,10/11/2018,5,95,85.53
172551,5,8/07/2019,10,86.7,79.45
172671,6,3/07/2018,2,20.9,10.59
167108,6,15/06/2019,5,26.9,18.58
194516,6,15/09/2018,2,45.6,28.63
165811,6,17/08/2018,30,20.9,15.71
170295,7,28/06/2019,2,26,17.61
200838,5,5/01/2019,7,95,81.19
174022,5,3/11/2018,2,259,189.62
174022,4,24/10/2018,11,229,189.83
167108,4,26/04/2019,9,26.9,18.62
172671,4,24/10/2018,2,19.9,10.32
194516,7,5/04/2019,7,43.8,27.69
170936,8,14/06/2019,14,39,30.9
165811,5,23/05/2019,17,21.9,15.84
174022,9,17/11/2018,12,261.45,195.74
199219,6,20/11/2018,13,83.9,78.32
170936,7,22/12/2018,8,39,30.08
174022,7,14/04/2019,2,239,201.95
170295,4,6/02/2019,-15,24.5,15.78
200838,7,21/06/2019,5,95,81.99
167108,6,25/07/2019,1,26.9,18.58
170295,7,11/04/2019,9,24.5,15.79
170936,4,26/01/2019,2,39,28.05
170295,5,19/07/2019,20,26,17.65
172551,6,26/01/2019,3,98.9,86.33
170069,7,1/04/2019,2,59.9,44.44
170936,5,29/07/2019,4,39,32.46
176139,6,24/10/2018,2,214,148.67
172551,4,13/04/2019,3,86.7,79.1
172551,4,19/12/2018,10,90.5,83.51
165811,6,8/03/2019,17,21.9,15.75
200838,5,24/07/2019,9,95,86.02
174022,5,1/07/2019,3,239,201.02
176139,8,4/07/2018,4,214,148.73
200838,8,23/01/2019,2,95,81.7
194516,8,4/02/2019,-5,37.8,27.21
170936,5,12/09/2018,4,39,30.06
170936,8,6/10/2018,16,39,30.06
174022,8,29/08/2018,7,239,190
165811,7,13/03/2019,2,30.66,15.75
194516,4,3/02/2019,-7,37.8,27.19
170295,5,22/08/2018,1,29.9,18.88
172551,7,23/09/2018,13,86.7,78.6
165811,5,19/02/2019,5,21.9,15.75
174022,5,10/12/2018,16,229,189.3
174022,6,7/04/2019,1,239,204.15
167108,8,3/06/2019,3,26.9,18.58
176139,8,2/08/2018,10,214,151.59
171979,5,19/10/2018,8,42.6,28.11
170936,7,6/09/2018,14,39,30.06
194516,6,25/05/2019,4,43.8,27.44
170936,4,8/07/2018,6,39,30.05
199219,5,12/09/2018,17,90.9,77.18
165954,7,25/06/2019,2,8.7,5.87
176139,7,24/09/2018,5,194.24,152.67
199219,6,28/05/2019,8,89,77.65
171979,8,21/08/2018,3,50.5,26.92
194516,7,3/05/2019,10,43.8,27.46
194516,7,19/04/2019,1,43.8,27.63
167108,8,15/07/2018,5,24.9,18.52
200838,6,8/06/2019,22,95,85.22
172551,8,19/05/2019,4,93.5,157.96
170936,6,17/10/2018,11,39,30.06
199219,8,1/07/2018,19,87.9,77.77
170936,6,10/10/2018,4,39,30.06
165811,5,14/07/2018,20,20.9,15.6
176139,8,3/04/2019,1,197,142
171979,7,20/12/2018,5,43.5,28.22
170295,8,9/04/2019,11,24.5,15.79
172551,7,12/12/2018,6,90.5,83.08
170936,7,8/03/2019,2,54.6,30.13
176139,5,24/09/2018,1,214,152.67
199219,6,7/09/2018,8,90.9,77.45
170295,4,25/11/2018,14,24.5,15.75
176139,7,3/10/2018,5,194.24,152.67
171979,4,11/02/2019,-1,46.3,28.38
194516,4,11/12/2018,1,46.9,27.5
170936,5,30/07/2018,22,39,30.05
170936,7,21/12/2018,12,39,30.08
170295,7,6/07/2018,3,29.9,18.67
176139,5,2/03/2019,1,197,
171979,5,20/07/2019,6,50.4,28.95
199219,4,15/01/2019,3,89,78.02
170069,6,25/04/2019,1,59.9,41.87
167108,7,9/05/2019,3,26.9,18.62
170295,6,20/01/2019,1,24.5,15.8
200838,8,10/06/2019,3,95,84.57
165811,5,7/12/2018,16,21.9,15.74
165954,7,6/01/2019,9,8.7,5.87
165811,7,27/09/2018,8,20.9,15.38
200838,7,15/09/2018,19,94.9,84.54
172551,7,11/10/2018,1,93.9,79.37
170936,5,22/05/2019,1,39,30.15
165811,9,18/11/2018,2,23,15.68
169281,6,30/09/2018,2,25.5,16.91
200838,7,13/06/2019,7,95,81.99
199219,8,4/01/2019,4,89,77.86
194516,5,22/01/2019,1,46.9,27.61
172551,8,23/07/2019,2,92,82.41
170295,4,5/01/2019,15,24.5,15.8
170069,6,10/09/2018,1,90.9,45.11
174022,8,26/08/2018,1,239,190
194516,5,21/12/2018,8,38.7,27.32
167108,7,29/03/2019,9,39.06,18.56
167108,5,12/01/2019,2,27.9,18.56
167108,7,25/01/2019,4,27.9,18.61
167108,5,21/07/2018,9,24.9,18.52
176139,7,14/07/2019,3,197,141.85
170295,4,1/02/2019,-16,24.5,15.78
176139,6,29/11/2018,1,199,147.42
172551,4,1/06/2019,7,92,86.2
171979,6,29/06/2019,1,50.4,28.95
200838,8,14/02/2019,-2,95,81.7
170069,4,10/03/2019,1,59.9,45.39
170069,5,9/06/2019,1,59.9,42.34
176139,8,14/11/2018,2,229,148.05
165954,7,4/08/2018,1,10.5,7.06
169281,7,19/07/2019,2,21.9,16.09
194516,6,24/06/2019,5,43.8,27.44
194516,7,25/09/2018,3,45.6,28.63
165954,5,15/01/2019,4,8.7,5.87
170936,4,19/03/2019,10,39,30.13
170069,4,21/04/2019,2,59.9,41.99
174022,5,20/02/2019,3,266,196.9
167108,4,11/09/2018,8,24.9,18.55
170936,4,10/12/2018,13,39,30.08
170936,4,21/12/2018,14,39,30.08
170069,9,26/11/2018,3,62.9,45.15
194516,5,9/09/2018,1,45.6,28.63
172551,8,12/04/2019,10,86.7,79.21
194516,6,3/05/2019,1,43.8,27.44
169281,8,25/05/2019,4,21.9,15.56
200838,4,29/03/2019,2,95,80.45
167108,4,21/11/2018,1,38.9,18.6
170936,4,14/01/2019,9,39,28.05
194516,4,6/06/2019,6,43.8,27.44
174022,4,4/12/2018,13,229,189.51
172551,7,25/09/2018,15,86.7,78.6
200838,7,19/12/2018,48,87.9,85.64
169281,5,24/01/2019,2,21.9,16.09
194516,4,11/04/2019,1,,27.51
199219,8,19/10/2018,11,89,77.98
167108,7,5/06/2019,4,26.9,18.58
169281,8,12/04/2019,1,21.9,15.56
165811,6,6/07/2018,3,20.9,15.6
167108,4,14/04/2019,4,26.9,18.62
200838,5,19/02/2019,6,95,81.19
194516,7,17/01/2019,2,46.9,28.16
174022,9,27/11/2018,3,261.45,195.74
167108,8,15/02/2019,-7,27.9,18.57
176139,8,23/04/2019,1,197,142
167108,7,23/07/2019,1,26.9,18.58
200838,5,29/05/2019,2,95,85.43
171979,5,20/01/2019,4,43.5,28.13
172551,5,20/08/2018,5,98.9,82.12
170295,4,23/07/2019,33,26,17.65
199219,8,16/05/2019,10,89,145.84
170069,8,2/12/2018,18,59.9,44.25
172551,4,13/06/2019,10,92,86.2
174022,6,5/07/2018,7,229,190.01
170936,8,24/06/2019,6,39,31.98
171979,7,26/10/2018,12,42.6,28.11
200838,6,13/11/2018,7,95,85.53
170936,8,24/01/2019,11,39,28.05
172551,6,9/04/2019,2,86.7,78.96
165811,7,15/11/2018,7,21.9,15.37
174022,4,6/05/2019,4,239,204.7
176139,8,18/12/2018,5,199,147.38
199219,7,3/07/2018,19,87.9,76.97
176139,7,10/07/2019,4,197,141.85
199219,5,28/12/2018,9,89,78.61
167108,4,2/11/2018,8,24.9,18.6
172551,8,30/12/2018,18,90.5,81.81
167108,7,19/07/2018,13,24.9,18.52
174022,6,3/03/2019,2,266,189.28
165954,4,7/05/2019,1,8.7,5.87
170936,4,5/11/2018,9,39,30.06
199219,5,1/07/2018,8,87.9,77.53
200838,6,10/04/2019,26,95,82.94
200838,8,26/10/2018,21,95,85.53
176139,5,14/01/2019,2,199,142
200838,5,22/05/2019,4,95,85.39
172551,5,21/12/2018,15,90.5,83.11
170295,4,13/03/2019,8,24.5,15.78
200838,4,29/07/2018,3,104,84.2
199219,5,8/03/2019,15,89,77.18
165811,6,23/05/2019,11,21.9,15.84
165954,7,28/07/2018,1,10.5,7.01
176139,5,2/01/2019,2,199,141.51
171979,4,30/12/2018,4,43.5,28.12
199219,8,6/05/2019,3,89,77.83
174022,5,11/01/2019,5,239,187.06
200838,4,17/12/2018,5,95,85.61
174022,8,23/11/2018,6,249,191.9
200838,4,20/01/2019,6,87.9,81.39
194516,5,16/03/2019,1,46.5,28.6
171979,5,26/03/2019,7,44.4,28.92
165954,8,25/08/2018,1,11.3,7.06
170069,5,4/09/2018,3,58.9,45.41
172551,8,17/11/2018,6,90.5,82.42
176139,6,21/01/2019,2,199,142
171979,8,18/09/2018,1,50.5,28.11
170295,6,25/02/2019,8,24.5,15.78
172551,4,1/09/2018,11,90.5,81.27
167108,8,22/12/2018,14,27.9,18.6
199219,7,30/05/2019,6,89,78.28
200838,8,1/05/2019,4,95,81.92
170936,6,12/07/2019,6,39,32.38
171979,7,7/12/2018,1,45.6,29.1
174022,7,3/01/2019,17,239,191.7
170069,8,10/09/2018,6,90.9,45.41
170936,5,6/07/2018,5,39,30.06
171979,7,22/01/2019,4,43.5,28.11
172551,5,16/07/2018,3,98.9,78.93
167108,8,20/02/2019,2,27.9,18.57
176139,7,17/04/2019,9,197,142
170936,6,23/04/2019,9,39,30.13
174022,5,20/08/2018,2,259,190
167108,7,4/04/2019,5,26.9,18.62
170936,6,9/04/2019,6,39,30.13
199219,5,12/02/2019,-3,89,78.09
170295,4,16/03/2019,12,24.5,15.78
176139,6,23/09/2018,2,214,152.67
170936,8,29/03/2019,14,58.5,30.13
167108,7,14/03/2019,6,39.06,18.57
167108,7,25/02/2019,4,27.9,18.57
171979,8,20/05/2019,1,50.4,54.14
170295,4,6/03/2019,12,24.5,15.78
172551,8,10/07/2018,30,86.7,79.64
167108,4,19/07/2018,4,24.9,18.57
200838,7,13/01/2019,2,95,81.29
172551,8,3/09/2018,19,90.5,81.76
171979,6,4/03/2019,1,43.5,28.18
194516,7,11/05/2019,4,43.8,27.44
199219,4,25/07/2018,10,87.9,77.82
172551,7,1/04/2019,3,86.7,79.47
165811,5,25/05/2019,19,21.9,15.84
174022,6,15/06/2019,6,239,200.08
170295,6,19/11/2018,1,24.5,15.93
170936,6,14/03/2019,7,39,30.13
170295,6,11/06/2019,4,26,17.59
199219,5,2/04/2019,9,89,76.73
170295,8,18/02/2019,-3,24.5,15.78
172671,6,21/09/2018,3,20.9,10.06
199219,5,23/02/2019,9,89,78.09
167108,7,21/01/2019,1,27.9,18.64
170295,4,7/09/2018,4,29.9,18.89
170936,5,28/12/2018,6,39,30.08
170295,5,29/05/2019,13,26,15.8
170936,4,29/07/2019,5,39,32.45
170936,4,5/09/2018,2,39,30.06
165811,7,1/12/2018,3,21.9,15.74
171979,8,13/06/2019,4,50.4,28.95
200838,6,20/09/2018,5,104,84.92
200838,5,8/09/2018,15,94.9,84.92
165954,4,21/11/2018,13,8.7,5.85
200838,8,13/08/2018,10,94.9,85.73
165811,4,14/03/2019,9,21.9,15.75
170295,8,20/07/2019,24,26,17.65
172551,5,3/12/2018,5,98.9,83.15
165811,8,27/07/2018,3,20.9,15.6
200838,7,28/12/2018,10,95,81.86
172551,8,6/08/2018,3,90.5,81.34
199219,5,27/04/2019,12,89,78.05
172671,8,15/04/2019,1,19.9,10.87
174022,7,19/04/2019,14,239,202.37
170936,5,3/08/2018,18,39,30.05
169281,8,9/03/2019,1,32.85,15.31
194516,5,18/09/2018,1,45.6,28.63
176139,7,28/03/2019,5,275.8,142
170295,4,23/02/2019,8,24.5,15.78
170295,8,4/08/2018,2,29.9,18.29
170936,8,15/04/2019,4,39,30.13
200838,6,7/04/2019,3,95,84.34
176139,8,23/08/2018,3,214,152.58
174022,4,13/08/2018,4,259,190
169281,5,10/10/2018,1,21.9,15.57
170936,8,23/05/2019,9,39,30.15
165811,6,11/02/2019,-9,21.9,15.75
167108,4,9/01/2019,5,27.9,18.57
194516,4,14/02/2019,-5,46.9,27.26
172551,6,28/06/2019,7,86.7,80.05
165811,8,29/05/2019,15,21.9,15.84
199219,4,23/06/2019,7,89,78.75
200838,8,8/11/2018,14,95,85.53
200838,5,19/04/2019,22,95,84.46
194516,4,29/03/2019,1,46.5,28.61
200838,6,7/10/2018,15,95,85.53
174022,5,5/10/2018,3,259,189.62
165811,4,3/08/2018,30,20.9,15.71
194516,7,18/09/2018,2,45.6,28.63
174022,5,12/10/2018,10,259,189.62
174022,6,20/02/2019,11,266,191.07
174022,6,17/11/2018,12,259,189.49
194516,9,4/11/2018,2,47.88,27.73
172551,7,5/07/2019,14,86.7,79.97
169281,6,30/03/2019,1,21.9,15.3
167108,4,6/02/2019,-1,27.9,18.56
172671,4,1/07/2019,1,19.9,10.98
170936,9,27/11/2018,19,40.95,30.66
200838,6,13/03/2019,16,95,81.92
170936,4,19/04/2019,7,39,30.13
174022,5,16/08/2018,16,259,190
172551,7,2/06/2019,1,92,83.33
174022,5,28/03/2019,4,266,197.23
172551,7,11/08/2018,7,93.9,78.89
199219,8,5/04/2019,2,89,77.33
171979,4,12/05/2019,2,50.4,28.94
172551,8,13/07/2019,1,92,81.1
169281,4,15/10/2018,6,21.9,15.55
169281,5,25/01/2019,1,21.9,16.09
170295,5,6/05/2019,26,24.5,15.8
167108,5,15/07/2019,2,26.9,18.58
200838,6,12/07/2018,7,94.9,84.7
174022,8,15/09/2018,4,239,198.9
170069,7,11/07/2018,2,62.9,45.19
199219,6,8/06/2019,3,89,78.43
170295,7,18/07/2019,4,26,17.65
200838,4,26/07/2019,3,95,85.74
172671,4,16/02/2019,-2,19.9,10.75
167108,5,20/10/2018,2,38.9,18.85
172551,4,19/01/2019,6,90.5,82.51
170069,7,10/09/2018,1,90.9,44.61
165811,7,9/08/2018,23,20.9,15.71
165811,4,30/06/2019,7,21.9,15.83
167108,4,2/02/2019,-8,27.9,18.56
172551,6,25/05/2019,2,95.9,82.07
172671,6,7/04/2019,1,19.9,10.88
165811,7,12/05/2019,3,21.9,15.84
167108,5,13/09/2018,7,24.9,20.75
174022,7,31/01/2019,1,249,191.7
200838,7,27/05/2019,5,95,81.49
199219,6,23/04/2019,8,89,76.69
174022,7,9/05/2019,5,239,203.7
170069,7,2/07/2019,4,59.9,42.62
165811,4,4/09/2018,3,20.9,15.72
174022,9,12/11/2018,3,261.45,195.74
199219,5,15/07/2018,18,90.9,77.81
194516,4,3/07/2019,9,43.8,27.44
174022,6,30/10/2018,23,229,189.49
200838,8,2/02/2019,-4,95,81.7
176139,7,9/03/2019,8,275.8,142
172551,5,12/01/2019,18,90.5,82.25
200838,8,9/10/2018,9,95,85.54
171979,8,8/12/2018,1,46.3,28.86
165811,5,10/03/2019,2,21.9,15.75
170295,4,3/08/2018,1,29.9,18.67
170936,7,13/02/2019,-7,39,30.13
174022,7,26/03/2019,2,372.4,194.21
200838,6,4/08/2018,1,104,85.27
170069,5,4/10/2018,10,59.9,43.86
167108,9,8/11/2018,13,26.15,19.05
170936,5,31/12/2018,5,39,30.08
165811,5,15/11/2018,9,21.9,15.37
176139,7,8/02/2019,-1,199,142
199219,5,10/07/2018,14,87.9,77.78
165811,6,6/02/2019,-12,21.9,15.75
169281,8,28/07/2019,1,21.9,15.49
172671,4,28/07/2018,2,20.9,10.28
200838,5,6/08/2018,3,104,85.01
194516,5,27/05/2019,5,43.8,27.44
165811,7,5/08/2018,2,20.9,15.71
165811,7,6/10/2018,3,21.9,15.37
172551,4,17/10/2018,1,90.5,81.85
199219,6,4/04/2019,10,89,78.14
171979,8,30/11/2018,3,46.3,28.23
171979,4,24/06/2019,2,50.4,28.95
200838,4,4/11/2018,8,95,85.53
174022,5,29/11/2018,11,229,189.62
174022,4,7/04/2019,8,239,204.09
174022,8,13/06/2019,1,239,199.47
199219,6,1/11/2018,6,89,78.31
165811,4,6/12/2018,1,21.9,15.73
199219,8,8/04/2019,29,89,77.33
167108,6,14/02/2019,-2,27.9,18.57
171979,5,28/04/2019,1,50.4,28.95
199219,8,22/12/2018,8,89,78.4
194516,5,24/09/2018,1,45.6,28.63
200838,8,24/03/2019,21,142.5,80.76
171979,6,16/10/2018,1,49.6,28.1
170069,4,10/11/2018,1,83.9,43.98
167108,4,23/01/2019,2,27.9,18.56
170069,6,13/07/2018,1,62.9,45.2
170936,6,28/02/2019,5,39,30.13
167108,6,14/08/2018,3,24.9,18.93
176139,6,11/05/2019,2,199,141.85
172671,5,22/11/2018,1,19.9,10.55
194516,8,4/11/2018,2,45.6,27.19
165811,6,2/05/2019,34,21.9,15.84
170295,4,22/05/2019,32,24.5,15.8
165811,8,31/10/2018,10,21.9,15.37
172551,7,25/11/2018,16,90.5,83.68
165811,4,8/01/2019,7,21.9,15.76
167108,6,28/03/2019,6,27.9,18.56
170936,4,30/06/2019,3,39,32.11
167108,6,5/06/2019,8,26.9,18.58
174022,4,25/02/2019,3,266,196.87
170936,6,18/02/2019,-4,39,30.13
172551,7,1/12/2018,3,93.9,83.62
176139,5,14/09/2018,3,214,152.67
200838,5,27/01/2019,8,95,81.19
172671,6,4/07/2018,1,20.9,10.59
200838,7,25/09/2018,2,109,84.56
169281,6,22/09/2018,1,25.5,16.91
171979,5,28/05/2019,3,50.4,28.95
170295,5,5/10/2018,7,24.5,16.14
165811,6,23/07/2018,10,20.9,15.6
169281,8,11/07/2018,1,34.7,14.99
170936,4,15/12/2018,3,39,30.08
172551,5,16/05/2019,14,95.9,154.07
170936,7,10/06/2019,4,41.4,30.47
176139,7,6/01/2019,4,199,141.61
174022,7,2/10/2018,17,229,194.34
200838,7,25/05/2019,15,95,81.49
170936,4,23/12/2018,3,39,30.08
174022,8,3/05/2019,4,239,192.61
170295,9,25/11/2018,3,25.73,15.84
170936,5,3/07/2019,6,39,32.21
174022,5,12/07/2018,4,259,193.72
167108,7,13/05/2019,3,26.9,34.82
170936,5,22/12/2018,16,39,30.08
174022,4,17/08/2018,5,259,190
169281,7,5/02/2019,-3,21.9,15.31
169281,6,18/04/2019,2,21.9,15.55
174022,8,20/10/2018,13,229,191.9
172671,4,2/05/2019,1,19.9,10.95
170936,5,17/11/2018,14,39,30.06
170295,6,12/05/2019,28,24.5,15.8
172551,6,29/05/2019,7,92,82.16
170936,6,17/06/2019,5,39,30.84
174022,4,24/09/2018,3,229,193.62
172551,5,7/06/2019,4,92,82.9
170936,4,7/02/2019,-10,39,30.13
170936,7,7/07/2019,6,41.4,32.35
194516,7,12/04/2019,6,43.8,27.63
176139,9,8/11/2018,2,240.45,152.06
170936,7,17/09/2018,6,39,30.06
199219,8,26/07/2019,8,89,78.7
174022,4,16/05/2019,9,239,382.04
165811,8,17/11/2018,5,21.9,15.37
176139,5,11/12/2018,4,199,147.4
176139,4,23/11/2018,1,199,147.92
194516,6,30/04/2019,3,43.8,27.45
194516,7,4/02/2019,-3,37.8,27.25
172551,7,10/12/2018,1,86.7,83.08
170295,4,20/01/2019,16,24.5,15.8
200838,6,2/06/2019,8,95,85.22
176139,7,4/10/2018,3,194.24,152.67
200838,6,15/08/2018,12,94.9,85.26
165954,4,14/03/2019,4,8.7,5.87
170936,8,12/09/2018,14,39,30.06
170295,5,2/06/2019,10,26,16.47
172551,6,16/05/2019,5,95.9,153.45
194516,8,11/07/2019,1,43.8,27.44
174022,6,18/04/2019,15,239,204.34
170295,7,4/01/2019,2,24.5,15.72
174022,7,26/09/2018,10,229,203.18
174022,6,25/07/2019,7,239,199.97
170069,4,4/10/2018,2,59.9,43.56
170936,8,28/01/2019,4,39,28.05
165954,7,21/10/2018,2,8.7,5.9
165811,6,17/02/2019,-21,21.9,15.75
167108,8,15/10/2018,2,24.9,19.05
169281,5,23/02/2019,3,21.9,15.31
174022,4,4/06/2019,5,239,200.53
200838,7,8/08/2018,2,94.9,84.75
167108,7,7/08/2018,6,34.9,18.52
170295,9,17/11/2018,11,25.73,16.39
194516,6,16/03/2019,1,46.5,28.5
171979,9,20/11/2018,1,44.73,28.96
170936,5,22/09/2018,11,39,30.06
200838,5,17/09/2018,31,94.9,84.92
170295,8,2/08/2018,2,29.9,18.29
170069,8,12/07/2018,7,62.9,45.3
172551,6,19/01/2019,9,90.5,82.17
172671,4,1/06/2019,1,19.9,10.97
200838,7,2/04/2019,4,95,81.47
199219,5,27/12/2018,25,89,78.57
200838,4,13/07/2019,10,95,85.59
167108,8,1/11/2018,2,24.9,18.68
165954,8,21/09/2018,2,10.5,7.06
165954,7,13/07/2019,4,8.7,5.83
165811,6,4/06/2019,4,21.9,15.83
199219,9,1/11/2018,2,93.45,79.68
165811,5,22/02/2019,16,21.9,15.75
170936,6,29/09/2018,6,39,30.06
199219,5,12/08/2018,17,83.5,77.2
171979,8,11/07/2018,2,50.5,28.59
176139,7,17/12/2018,3,199,147.33
194516,7,22/03/2019,2,65.1,28.61
200838,8,16/11/2018,6,95,85.6
170295,5,13/11/2018,13,24.5,16.05
167108,7,21/05/2019,4,26.9,18.62
199219,7,28/12/2018,6,89,77.86
171979,8,16/11/2018,2,42.6,28.39
170295,4,18/06/2019,14,26,17.53
165811,8,21/01/2019,1,21.9,15.76
170936,4,28/08/2018,7,39,30.05
165811,6,23/10/2018,19,21.9,15.37
200838,8,16/07/2019,2,95,85.77
171979,7,18/05/2019,5,50.4,54.14
174022,4,9/01/2019,10,239,189.92
200838,8,4/04/2019,12,95,81.89
167108,6,4/01/2019,13,27.9,18.58
170295,8,21/08/2018,2,29.9,18.51
199219,6,10/01/2019,5,89,77.9
170069,8,15/12/2018,5,59.9,44.28
176139,8,13/09/2018,1,214,152.65
170936,9,19/11/2018,11,40.95,30.66
199219,4,31/03/2019,8,89,77.12
170936,8,14/09/2018,11,39,30.06
174022,7,24/09/2018,3,229,203.18
167108,6,24/06/2019,2,26.9,18.58
170936,4,16/07/2018,14,39,30.05
170936,7,1/07/2018,26,39,30.06
167108,8,28/06/2019,1,26.9,18.58
169281,7,14/10/2018,1,21.9,15.46
167108,5,20/08/2018,5,24.9,18.52
171979,5,15/03/2019,1,48.6,
170295,5,14/07/2019,8,26,17.65
172551,7,24/07/2018,10,93.9,78.89
200838,5,9/06/2019,8,95,85.99
165811,8,5/01/2019,3,21.9,15.76
165811,5,16/03/2019,7,21.9,15.75
176139,7,27/07/2018,2,194.24,151.38
200838,5,26/04/2019,8,95,84.46
194516,4,30/06/2019,1,43.8,27.44
176139,6,22/11/2018,3,199,147.48
174022,5,14/06/2019,11,239,201.02
172551,6,22/08/2018,12,90.5,81.84
200838,5,10/01/2019,1,95,81.19
165811,6,9/08/2018,51,20.9,15.71
172551,4,22/05/2019,7,95.9,85.65
170936,5,2/05/2019,5,39,30.15
171979,4,31/08/2018,1,42.6,26.81
165811,7,10/10/2018,4,21.9,15.37
199219,5,13/05/2019,8,89,146.27
172551,4,30/04/2019,1,93.9,80.38
171979,8,2/09/2018,2,42.6,26.8
199219,5,25/01/2019,4,89,78.09
176139,8,27/03/2019,1,295.5,142
171979,5,4/07/2019,3,50.4,28.95
171979,8,13/12/2018,4,43.5,28.46
167108,5,29/11/2018,2,27.9,18.61
174022,7,18/05/2019,1,239,380.77
167108,5,12/04/2019,3,26.9,18.62
167108,7,16/12/2018,7,27.9,18.8
167108,6,26/05/2019,1,26.9,18.62
174022,7,18/02/2019,-6,239,196.04
170295,8,6/09/2018,2,29.9,18.83
170295,8,17/08/2018,3,29.9,18.51
176139,8,15/05/2019,1,197,265.26
199219,8,30/08/2018,10,87.9,77.08
165811,6,8/07/2019,16,21.9,15.72
174022,7,10/07/2019,19,239,199.98
170295,5,21/06/2019,16,26,17.64
170936,5,3/11/2018,14,39,30.06
174022,4,25/04/2019,3,239,204.35
194516,7,16/12/2018,2,38.7,27.34
170936,4,1/02/2019,-6,39,30.13
167108,5,29/04/2019,5,26.9,18.62
200838,4,16/01/2019,8,87.9,81.39
199219,4,5/07/2018,20,87.9,77.75
171979,8,10/06/2019,1,50.4,28.95
170069,9,30/11/2018,3,62.9,45.15
200838,5,14/10/2018,17,95,85.53
174022,8,5/03/2019,4,399,188.5
176139,7,26/09/2018,10,194.24,152.67
172551,4,8/12/2018,1,86.7,84.26
165811,5,19/07/2018,13,20.9,15.6
176139,6,7/01/2019,1,199,141.48
170936,5,9/04/2019,4,39,30.13
171979,4,29/01/2019,1,46.3,28.11
170295,8,22/03/2019,9,36.75,15.78
165954,7,9/07/2019,53,8.7,5.83
176139,4,27/05/2019,2,197,141.85
199219,7,3/08/2018,6,87.9,77.79
165811,8,14/07/2019,1,21.9,15.72
172551,5,11/05/2019,40,90.5,82.39
200838,4,23/08/2018,5,104,84.82
167108,6,6/07/2019,6,26.9,18.58
167108,4,17/02/2019,-4,27.9,18.56
200838,7,2/12/2018,4,95,85.64
167108,4,19/01/2019,13,27.9,18.56
165811,6,10/04/2019,28,21.9,15.84
174022,7,20/06/2019,10,239,200.07
172551,5,9/12/2018,3,86.7,83.15
170936,5,6/09/2018,14,39,30.06
170936,5,27/01/2019,9,39,28.05
167108,4,30/12/2018,11,27.9,18.61
174022,4,15/06/2019,9,239,200.29
170936,5,15/02/2019,-11,39,30.13
170936,8,15/12/2018,3,39,30.08
172551,6,1/02/2019,-4,98.9,86.43
172551,7,19/10/2018,10,90.5,82.42
172551,5,27/07/2018,3,90.5,81.06
169281,4,21/12/2018,3,21.9,15.42
165811,4,28/04/2019,4,21.9,15.84
174022,8,17/06/2019,6,239,199.86
167108,4,21/02/2019,6,27.9,18.56
174022,6,18/06/2019,2,239,200.08
171979,7,3/03/2019,5,60.9,28.19
200838,4,7/07/2018,8,104,84.2
200838,8,28/07/2018,4,95.9,85.73
167108,8,23/02/2019,2,27.9,18.57
200838,7,2/08/2018,2,95.9,84.43
200838,8,3/09/2018,3,95.9,84.96
167108,6,30/09/2018,3,38.9,23.55
172551,6,18/03/2019,12,90.5,78.25
200838,8,21/12/2018,30,87.9,82.6
174022,7,19/11/2018,2,256,194.32
174022,8,24/07/2019,2,239,199.95
170936,8,7/01/2019,18,39,28.05
170936,8,12/03/2019,10,58.5,30.13
199219,4,28/07/2019,2,89,78.76
165811,7,17/11/2018,6,21.9,15.37
170936,6,21/08/2018,3,39,30.05
200838,6,6/06/2019,2,95,85.22
